numar angajati,capital social,an infiintare,numar produse,domeniu de activitate,tara,clienti,parteneri,venit
83.0,470494.8674390487,1971.0,78.0,Retail,Franta,447.0,5.0,1196125.996602458
99.0,360089.44418670336,1973.0,3.0,IT,Germania,373.0,4.0,1511043.9163960384
96.0,420472.9457060136,1979.0,60.0,Financiar,Romania,614.0,2.0,1109207.4147089089
90.0,300285.81168350525,2008.0,69.0,Financiar,Romania,645.0,13.0,1004435.7775942785
113.0,400782.5156408286,1993.0,82.0,Educatie,Spania,595.0,16.0,876042.3452422102
119.0,57290.178802760245,1986.0,6.0,Retail,Germania,125.0,2.0,821763.7501943185
101.0,418271.1911507909,2021.0,48.0,Educatie,Romania,914.0,19.0,892922.0360178559
129.0,68062.48658841493,1975.0,54.0,IT,Germania,969.0,17.0,2042315.610917836
77.0,450461.0193632881,1988.0,17.0,Financiar,Romania,965.0,5.0,1274949.6625861372
96.0,496383.2362573895,1974.0,32.0,Agricultura,Franta,758.0,18.0,1023559.2828538428
85.0,182330.35797955003,2001.0,44.0,Educatie,Romania,535.0,18.0,590098.6610907975
62.0,144643.35032860714,1979.0,83.0,Agricultura,Germania,847.0,8.0,824120.27618402
98.0,394413.51373611833,1978.0,93.0,Agricultura,Spania,137.0,15.0,547101.9460438921
97.0,163861.85341411395,1996.0,63.0,Financiar,Germania,796.0,13.0,1479534.2866068438
130.0,439503.07242749154,1982.0,40.0,Educatie,Italia,281.0,13.0,870751.6591108455
112.0,96279.16647086453,1988.0,26.0,Agricultura,Germania,56.0,16.0,520956.3332236841
79.0,106679.83837071122,1990.0,98.0,IT,Franta,853.0,13.0,1491437.8424114436
100.40596094552929,490618.199795277,1993.0,98.0,Retail,Franta,599.0,2.0,1544102.195840316
124.0,353227.5042215021,2007.0,92.0,Retail,Franta,101.0,3.0,967377.4532927718
111.0,431099.2509930288,1973.0,78.0,Financiar,Romania,704.0,15.0,1257814.513145469
95.0,195948.21980818312,1993.0,33.0,Educatie,Franta,991.0,19.0,1087484.708587787
80.0,354417.687284272,2004.0,81.0,Educatie,Germania,968.0,13.0,1178363.142989091
92.0,270572.452888099,1972.0,41.0,Retail,Spania,445.0,5.0,944069.8227106534
121.0,321417.5540553261,1973.0,50.11865284974093,Retail,Franta,270.0,6.0,1397582.115203943
137.0,357139.6067919747,2006.0,74.0,Retail,Germania,477.0,14.0,1446597.2697052588
130.0,308911.6279080943,2009.0,8.0,Retail,Romania,801.0,4.0,1157946.9767448565
90.0,243078.0661861997,2017.0,5.0,Educatie,Romania,192.0,19.0,463085.12978378986
77.0,174165.21247124608,2023.0,45.0,Agricultura,Spania,910.0,7.0,688232.6934873484
102.0,270572.452888099,2004.0,45.0,IT,Spania,412.0,4.0,1212635.8191015262
64.0,151822.5935014338,2000.0,89.0,Retail,Germania,431.0,2.0,643118.2339059032
106.0,361559.4377694864,2013.0,13.0,Retail,Spania,610.0,7.0,1086069.228927861
97.0,154999.770192197,1996.1912908242614,13.0,Agricultura,Spania,326.0,3.0,497639.8988845668
90.0,331398.57647950423,2009.0,15.0,IT,Romania,320.0,15.0,940048.9323596284
100.40596094552929,386185.220208063,1982.0,3.0,Financiar,Germania,63.0,1.0,860118.5503893374
110.0,148421.25000794264,1973.0,50.11865284974093,IT,Spania,347.0,2.0,1042322.5312565528
89.0,76974.48538758873,2015.0,66.0,IT,Germania,513.0,10.0,1222173.2096569682
76.0,108938.18434737834,1983.0,43.0,Retail,Franta,576.0,16.0,980411.7837909552
42.0,322698.63527196145,1982.0,76.0,Retail,Romania,283.0,15.0,584219.1811631769
99.0,432250.882801581,1996.0,99.0,Financiar,Romania,624.0,15.0,1129863.0738210278
135.0,70248.56955594097,1975.0,66.0,Financiar,Romania,757.0,14.0,1147411.5702113616
133.0,380368.0665687408,1986.0,5.0,Financiar,Italia,76.0,14.0,1061087.0919236178
90.0,203593.39067752345,2005.0,11.0,Educatie,Germania,520.0,6.0,828823.8361268397
87.0,265337.76646378514,2009.0,88.0,Educatie,Franta,142.0,14.0,578762.5933813144
109.0,467986.7974305045,2018.0,53.0,Retail,Spania,666.0,17.0,1211751.286304133
100.40596094552929,199387.17713113045,2004.0,82.0,Retail,Franta,358.0,18.0,870001.9981622817
106.0,259401.62027276872,1986.0,85.0,Financiar,Germania,101.0,19.0,1012285.4744482196
115.0,56157.086642306494,2010.0,92.0,Educatie,Romania,368.0,17.0,530170.688989038
124.0,86719.42400217726,1971.0,95.0,Agricultura,Italia,230.0,16.0,576345.3235210452
97.0,166366.21601065283,1982.0,55.0,Educatie,Germania,618.0,8.0,925070.7160867114
95.0,62533.50836948348,2021.0,34.0,Retail,Germania,169.0,7.0,691768.1470303661
82.0,334118.8967217129,1971.0,96.0,Educatie,Spania,869.0,12.0,904423.853877248
83.0,241879.2605607301,2021.0,55.0,Retail,Franta,924.0,9.0,1318105.8232373693
95.0,296665.3412276099,1997.0,7.0,Financiar,Franta,92.0,14.0,881052.2133373305
107.0,128591.2336533483,2012.0,64.0,Financiar,Spania,533.8480947476828,10.188308329022245,1068632.7320621442
118.0,183169.41324647728,1995.0,59.0,Retail,Italia,934.0,10.0,1486032.1423322523
83.0,348721.0136837263,1991.0,89.0,Agricultura,Romania,987.0,10.188308329022245,774288.4054734906
129.0,484386.2256336799,2016.0,65.0,Agricultura,Romania,309.0,17.0,647754.490253472
94.0,72687.54812099414,2012.0,35.0,Retail,Italia,246.0,17.0,678735.0346471157
99.0,450672.9443848697,1972.0,96.0,IT,Spania,694.0,4.0,1528455.1791175178
85.0,309596.5405900438,1996.1912908242614,80.0,Agricultura,Germania,304.0,17.0,671774.0627304246
51.0,303763.8050400307,1981.0,63.0,Retail,Franta,781.0,18.0,1181515.7679312238
117.0,275125.3408434922,1993.0,29.0,Educatie,Germania,385.0,2.0,900978.9647314
114.0,81227.33865688252,1974.0,37.0,Financiar,Franta,602.0,8.0,1255017.1011650658
94.0,90444.5832812723,1989.0,67.0,Financiar,Germania,551.0,13.0,1186134.570785958
101.0,320410.40254658874,2008.0,50.11865284974093,Financiar,Spania,949.0,15.0,1386678.437820811
110.0,203431.35714600125,2008.0,26.0,Retail,Spania,304.0,9.0,804824.6957163608
68.0,462770.6299599563,1982.0,71.0,Financiar,Italia,563.0,3.0,1190101.0913687658
89.0,232965.7418117625,2010.0,48.0,Agricultura,Germania,533.8480947476828,3.0,873020.815414587
115.0,114476.65641618847,2022.0,40.0,Educatie,Germania,291.0,2.0,696450.2935421987
74.0,371623.4750759162,2014.0,15.0,Financiar,Italia,198.0,1.0,809346.3105592146
105.0,182009.03964845443,1981.0,44.0,Retail,Italia,759.0,14.0,1214646.508546887
72.0,286461.63831015193,1982.0,77.0,Educatie,Spania,348.0,17.0,587298.5109635253
109.0,364024.75347732654,1979.0,27.0,Financiar,Spania,806.0,13.0,1388547.6987362886
99.0,455118.85004093166,2002.0,1.0,IT,Germania,899.0,19.0,2133724.792542978
67.0,406486.0376607542,2009.0,67.0,Financiar,Spania,669.0,15.0,1100732.5169274395
123.0,354362.4805427258,2023.0,97.0,Agricultura,Spania,502.0,14.0,715599.4914387995
85.0,355834.9320778146,1985.0,61.0,Educatie,Germania,442.0,2.0,876856.0072090232
83.0,475666.08981443895,2014.0,12.0,Agricultura,Italia,261.0,7.0,609919.7231109308
104.0,183120.8438734412,2004.0,32.0,IT,Germania,717.0,17.0,1680126.8860671131
122.0,50500.44238828433,1972.0,86.0,IT,Romania,587.0,18.0,1133625.3317912132
79.0,172379.5517291894,1974.0,24.0,Agricultura,Germania,643.0,10.188308329022245,785892.548968346
101.0,148051.1208320348,1995.0,61.0,Educatie,Romania,644.0,8.0,663323.0043744157
108.0,347825.5633012992,1980.0,40.0,IT,Germania,180.0,2.0,1333316.8414663642
113.0,335170.21989448805,1976.0,21.0,IT,Romania,378.0,1.0,1118377.664920866
103.0,317057.6222171257,2022.0,81.0,Financiar,Romania,661.0,16.0,1062137.4544411318
92.0,57309.54944425417,1979.0,50.11865284974093,Retail,Germania,305.0,7.0,857060.0215331735
83.0,377950.1245027914,2011.0,66.0,IT,Spania,528.0,11.0,1199508.852714803
101.0,195588.6856184712,2021.0,24.0,Educatie,Franta,610.0,15.0,848009.3810868056
78.0,349275.195052984,2003.0,10.0,Educatie,Spania,962.0,13.0,915391.221551227
41.0,300460.292825969,1972.0,58.0,Financiar,Romania,112.0,2.0,499499.1903368798
108.0,204228.91644255823,1996.1912908242614,55.0,Educatie,Germania,360.0,14.0,841824.2173588116
118.0,270572.452888099,2000.0,19.0,Financiar,Germania,456.0,6.0,1216268.981379132
52.0,92488.50394721644,1980.0,6.0,IT,Germania,851.0,9.0,1431662.9291445774
79.0,424183.2499005006,2014.0,8.0,IT,Germania,154.0,7.0,1142592.4123955255
112.0,463278.8939367011,1976.0,99.0,IT,Franta,666.0,18.0,1886896.921588284
141.0,342404.62104393484,2014.0,78.0,Retail,Italia,886.0,9.0,1902964.158939541
100.0,96545.35168721752,1971.0,92.0,Retail,Romania,64.0,4.0,525927.2110123305
85.0,230912.24759970832,1975.0,20.0,Retail,Franta,736.0,9.0,1244031.5531277724
96.0,378022.6400473208,2010.0,96.0,IT,Spania,308.0,4.0,1072518.6780390395
127.0,400919.3978045306,2001.0,15.0,Educatie,Italia,772.0,12.0,1083736.4748144464
87.0,103198.38003098988,1989.0,51.0,Financiar,Italia,461.0,4.0,909634.7364241722
84.0,50013.823480422085,2003.0,83.0,Agricultura,Germania,308.0,14.0,523047.7411490364
90.0,370461.67064627225,2019.0,35.0,Financiar,Franta,663.0,7.0,1351545.1116961
80.0,210468.2791937925,1985.0,43.0,Agricultura,Spania,309.0,13.0,486406.04284526873
102.0,164516.59922821712,1994.0,13.0,Agricultura,Germania,905.0,8.0,985329.2955678016
132.0,55803.86140528645,1996.1912908242614,13.0,IT,Germania,720.0,5.0,1749094.0544755503
106.0,293134.73304267484,1976.0,62.0,Agricultura,Romania,94.0,12.0,458053.89321707
94.0,433017.83094169176,1996.1912908242614,67.0,IT,Italia,862.0,13.0,1727116.0478475224
94.0,480934.2408226646,1986.0,77.0,Retail,Spania,812.0,10.188308329022245,1295536.5989429583
68.0,304585.22777598014,1996.1912908242614,56.0,Educatie,Italia,380.0,18.0,621316.0229990294
117.0,281507.5974829524,1996.1912908242614,64.0,Agricultura,Franta,214.0,4.0,673663.9506911353
98.0,88275.37347015849,1975.0,2.0,Educatie,Romania,242.0,10.188308329022245,474423.91806157137
96.0,296992.7606941699,1992.0,17.0,IT,Germania,533.8480947476828,7.0,1599142.3987288782
163.0,220990.5855344276,1996.0,98.0,Agricultura,Romania,450.0,15.0,694796.2342137711
105.0,270572.452888099,2015.0,8.0,Financiar,Germania,423.0,6.0,1281471.8975218248
84.0,224926.85654444603,1975.0,68.0,Retail,Romania,114.0,16.0,584956.1139266676
91.0,270572.452888099,2007.0,18.0,Retail,Germania,436.0,8.0,1001393.0686642384
122.0,92734.37385276942,1971.0,71.0,Agricultura,Germania,544.0,16.0,724192.4994493293
102.0,191713.30006500307,1991.0,70.0,Retail,Italia,843.0,16.0,1257633.576046802
71.0,93490.17542948852,1989.0,24.0,Financiar,Italia,742.0,3.0,1044802.336835001
118.0,129603.62787079276,1994.0,27.0,Educatie,Italia,464.0,17.0,754705.959050228
86.0,494301.27136079565,1984.0,65.0,Retail,Romania,843.0,9.0,1269645.8263845174
100.40596094552929,249846.6006079784,2018.0,39.0,Retail,Germania,840.0,3.0,1622751.1445107015
121.0,289342.29492725746,1998.0,20.0,Educatie,Italia,79.0,7.0,627664.8392607191
91.0,443128.3379317469,1977.0,50.11865284974093,Financiar,Romania,315.0,18.0,933483.4196556356
125.0,498006.0052208095,2006.0,16.0,IT,Germania,377.0,10.188308329022245,1771356.3054818497
101.0,312221.50220510666,2018.0,85.0,IT,Romania,541.0,19.0,1133416.12665383
117.0,415613.21946987725,2021.0,51.0,Educatie,Italia,266.0,16.0,768751.1385137337
109.0,197123.46095150383,2002.0,11.0,Educatie,Franta,369.0,17.0,760572.2246566298
83.0,187584.780851281,1991.0,69.0,Educatie,Romania,967.0,15.0,787763.1513830764
87.0,231216.6744475521,2019.0,52.0,IT,Italia,448.0,1.0,1093695.0070027967
100.40596094552929,352628.2682031421,2016.0,30.0,Financiar,Spania,940.0,2.0,1454759.2117652467
93.0,356986.26016479445,1974.0,42.0,Educatie,Germania,154.0,8.0,747801.3439038205
91.0,191857.74559225288,2008.0,30.0,IT,Italia,745.0,2.0,1368771.9710330274
80.0,109944.46586148292,1987.0,27.0,Educatie,Spania,379.0,19.0,536057.5106014342
108.0,334578.31540947885,2007.0,17.0,Educatie,Romania,709.0,9.0,785510.2419342655
141.0,107746.63798494404,1996.1912908242614,36.0,Educatie,Romania,666.0,9.0,738785.9870932249
78.0,310321.6287031985,2022.0,25.0,IT,Spania,96.0,13.0,747715.3436801388
100.0,362039.95762533904,2006.0,68.0,Financiar,Spania,648.0,6.0,1186928.5697021177
128.0,365275.1733775032,1999.0,68.0,IT,Germania,870.0,15.0,2189538.9320463785
98.0,389062.44979681855,2020.0,50.0,IT,Romania,998.0,19.0,1517296.837347614
109.0,442786.739704549,2000.0,78.0,Educatie,Spania,690.0,15.0,924059.436153752
78.0,274981.5463841548,1979.0,84.0,Agricultura,Franta,819.0,18.0,878790.4041197606
108.0,378612.13528830704,1984.0,58.0,Agricultura,Franta,363.0,7.0,772518.3103499197
96.0,328627.7309146265,2011.0,62.0,Agricultura,Spania,196.0,11.0,506276.2016024357
119.0,133987.97290895716,2017.0,29.0,IT,Germania,511.0,8.0,1460537.371554405
123.0,61560.34019123368,2013.0,89.0,Educatie,Romania,633.0,6.0,660852.1530860552
151.0,178043.6235546202,1987.0,3.0,Agricultura,Franta,535.0,8.0,889742.6842484026
111.0,249365.16785192877,1992.0,35.0,Retail,Spania,701.0,2.0,1113001.0107822728
106.0,327697.67499289534,2002.0,72.0,Retail,Spania,459.0,19.0,994420.4654953108
103.0,432481.6987264424,1985.0,8.0,Retail,Italia,76.0,16.0,891706.8230830386
92.0,138310.57251777453,2023.0,19.0,Retail,Spania,78.0,7.0,562212.0593502088
106.0,106497.40545431468,2007.0,59.0,Educatie,Germania,320.0,10.0,704653.3654362182
94.0,483565.9763634474,2004.0,56.0,IT,Franta,735.0,12.0,1802351.8269543613
100.40596094552929,98620.0517193832,2003.0,74.0,IT,Italia,550.0,17.0,1210158.046547445
126.0,265320.9815482351,1997.0,81.0,Educatie,Franta,302.0,7.0,815092.7742057175
79.0,313503.67795698583,1971.0,13.0,Financiar,Franta,533.8480947476828,8.0,1136950.607873653
122.0,293618.4894083472,1999.0,2.0,Educatie,Germania,109.0,7.0,756389.6483272588
126.0,88714.47066482445,1982.0,69.0,Financiar,Spania,156.0,4.0,782720.8465253495
97.0,270572.452888099,2010.0,30.0,Agricultura,Germania,269.0,3.0,539090.782328912
57.0,97467.54235746604,1985.0,62.0,Agricultura,Spania,490.0,19.0,460885.7186372852
87.0,313514.4577426756,1974.0,15.0,Financiar,Italia,820.0,15.0,1394261.277039287
125.0,294955.1994354445,1997.0,47.0,Educatie,Germania,932.0,4.0,1285801.77564433
99.0,270572.452888099,2022.0,50.0,Agricultura,Germania,707.0,9.0,828902.6795932595
80.0,336998.3638305162,2008.0,58.0,Educatie,Romania,613.0,13.0,670499.2637237323
89.0,419030.3759250422,2014.0,51.0,Agricultura,Germania,621.0,18.0,913937.0105180236
116.0,68710.53193096719,1989.0,50.0,Educatie,Romania,595.0,16.0,658669.7393689352
110.0,270572.452888099,1993.0,33.0,Educatie,Spania,145.0,1.0,566853.4449253265
95.0,360189.6854462106,1996.0,8.0,Retail,Spania,138.0,4.0,748565.1923944991
92.0,163540.3671813592,1999.0,9.0,Retail,Spania,877.0,10.188308329022245,1201586.3625346725
92.0,188496.9073819171,2014.0,43.0,IT,Romania,971.0,8.0,1312122.6805364378
81.0,326137.0563452227,1996.0,36.0,Financiar,Spania,280.0,16.0,845227.9952868344
132.0,454070.8820496816,1995.0,52.0,Educatie,Franta,324.0,11.0,966461.465999064
93.0,414465.9891363047,1976.0,31.0,Educatie,Germania,295.0,19.0,884183.5731558719
124.0,312408.59859481256,2011.0,69.0,Financiar,Romania,160.0,19.0,833565.5890866283
130.0,378599.7729907621,2016.0,86.0,Educatie,Spania,283.0,18.0,740321.8876304274
119.0,214170.1115935094,2022.0,30.0,Agricultura,Franta,327.0,19.0,675568.458028625
91.0,338434.48764444096,2007.0,20.0,Educatie,Germania,526.0,11.0,925113.7272159978
108.0,259781.71600740065,1996.1912908242614,12.0,Financiar,Germania,466.0,3.0,1348421.3615667347
99.0,135471.2614059024,1992.0,62.0,Financiar,Spania,727.0,8.0,1100006.9519052205
81.0,365782.2232447657,1997.0,44.0,Financiar,Franta,177.0,19.0,948750.9786418272
106.0,300409.0868069699,2003.0,19.0,Retail,Romania,286.0,10.0,771845.452084182
76.0,211379.71187911613,2022.0,65.0,Retail,Spania,852.0,16.0,1027870.6098402166
123.0,460102.63553538383,1984.0,15.0,Retail,Germania,668.0,5.0,1644806.2138497222
90.0,59420.35302202997,2001.0,55.0,Retail,Germania,177.0,9.0,707633.096538505
104.0,192097.9180622732,1995.0,53.0,Retail,Germania,756.0,8.0,1384402.2511723093
105.0,75596.62899994095,2017.0,73.0,Retail,Spania,900.0,11.0,1084773.7751399612
94.0,394937.2922997322,2000.0,50.11865284974093,Retail,Italia,443.0,16.0,1068434.850455807
111.0,365948.3543512067,1988.0,88.0,Financiar,Italia,524.0,7.0,1282279.7163939413
90.0,199108.49843134265,1978.0,70.0,IT,Italia,704.0,15.0,1410397.6485882082
117.0,354048.3059931829,1996.1912908242614,22.0,Retail,Franta,444.0,17.0,1238677.6786746825
73.0,228171.75178817744,2023.0,19.0,Financiar,Spania,160.0,6.0,602152.8025285469
102.0,390314.2061400954,2020.0,50.11865284974093,IT,Germania,139.0,15.0,1240379.9164471
138.0,254382.64823151773,2008.0,81.0,Retail,Franta,812.0,8.0,1516618.4656205836
79.0,235525.8775242495,1973.0,84.0,IT,Italia,329.0,7.0,1040873.2897718246
86.0,470628.46196973545,1972.0,52.0,IT,Romania,382.0,2.0,1108971.3464773018
110.0,162895.5949508151,1998.0,86.0,Agricultura,Franta,273.0,13.0,611465.709374424
103.0,104201.30299845444,2021.0,1.0,Educatie,Franta,150.0,6.0,521937.7622540958
107.0,313044.40096675616,1980.0,4.0,Agricultura,Spania,181.0,5.0,543859.5364253727
109.0,486194.8155278805,2002.0,91.0,IT,Franta,62.0,1.0,1218939.9451396836
112.0,220027.646177234,2007.0,77.0,Financiar,Spania,506.0,18.0,1051069.7670167226
122.0,77916.54363295168,1980.0,45.0,Retail,Romania,490.0,15.0,851949.926179771
108.0,202687.3702893053,1996.0,75.0,Educatie,Germania,147.0,10.0,677683.0432822623
95.0,270572.452888099,2002.0,95.0,Retail,Germania,169.0,3.0,897682.1653327929
113.0,122865.35298449616,1990.0,77.0,Financiar,Germania,342.0,5.0,953834.9753279068
137.0,346145.9981254214,2008.0,84.0,Educatie,Italia,865.0,13.0,1130298.8389877274
97.0,498987.2250545903,2000.0,76.0,Agricultura,Romania,760.0,8.0,762794.8900218362
80.0,253282.7641916497,2007.0,17.0,IT,Germania,50.0,2.0,864446.9024012322
122.0,209627.85052859568,2015.0,83.0,Financiar,Italia,621.0,9.0,1248489.723412305
97.0,270572.452888099,1971.0,20.0,IT,Franta,299.0,17.0,1221983.9531986224
56.0,101815.7802778405,1996.0,89.0,IT,Spania,701.0,18.0,1017073.0187292184
116.0,447473.1206418007,2005.0,46.0,Retail,Italia,198.0,13.0,1013380.6468620964
89.0,236671.5449846084,1980.0,68.0,Financiar,Romania,444.0,10.188308329022245,849336.5042399955
98.0,224273.4851411786,2016.0,50.0,Retail,Germania,93.0,10.188308329022245,994637.1593982376
106.0,346860.6228187134,1987.0,10.0,Agricultura,Romania,932.0,5.0,800344.2491274854
103.0,248915.0394190056,1970.0,29.0,Educatie,Spania,747.0,8.0,861257.9445124079
114.0,341705.06096353073,2004.0,98.0,Financiar,Spania,669.0,15.0,1263194.1185889246
91.0,77650.83055885437,2004.0,96.0,Retail,Romania,93.0,3.0,458790.49833531264
110.0,416175.5046750024,2000.0,32.0,Financiar,Italia,127.0,6.0,986836.8936465016
94.0,473226.7787957312,1997.0,99.0,Retail,Italia,275.0,13.0,1003843.2807329264
114.0,341944.4237717237,2008.0,84.0,Educatie,Germania,211.0,12.0,815814.9869761858
112.0,479554.66798646486,1970.0,61.0,Agricultura,Germania,842.0,19.0,1199270.6140724202
81.0,118144.54146648348,1994.0,4.0,IT,Franta,302.0,18.0,979040.9279298214
121.0,264837.2852661592,2012.0,90.0,Financiar,Franta,181.0,1.0,1013862.5060499044
89.0,320813.03027545125,2007.0,56.0,Retail,Germania,497.0,7.0,1177522.945431379
116.0,311781.491339534,1989.0,86.0,Educatie,Franta,933.0,12.0,1191517.1724336275
107.0,230657.80059006947,1972.0,83.0,IT,Romania,533.8480947476828,10.0,1450993.350442552
136.0,202137.9842148176,2020.0,83.0,Educatie,Italia,523.0,12.0,850574.5114760016
95.0,107070.81014768846,1971.0,70.0,Agricultura,Franta,705.0,11.0,786276.8212767981
93.0,226284.1027530252,1987.0,29.0,IT,Franta,827.0,4.0,1652902.0001841995
99.0,123197.3667974683,2013.0,34.0,IT,Romania,158.0,19.0,702898.0250981012
93.0,270572.452888099,1979.0,31.0,Retail,Germania,755.0,6.0,1482908.2573977362
115.0,270572.452888099,1974.0,50.11865284974093,Retail,Germania,84.0,9.0,871898.0936169549
67.0,76354.38737804024,1978.0,58.0,IT,Romania,516.0,10.0,831265.7905335302
78.0,298564.7620177554,1971.0,70.0,Retail,Spania,951.0,5.0,908604.557198789
100.40596094552929,317853.3797237308,2003.0,85.0,Retail,Romania,324.0,13.0,707912.0278342384
119.0,442360.8775762275,2007.0,50.11865284974093,IT,Italia,236.0,9.0,1301724.7898186047
134.0,309641.72558795684,2000.0,54.0,Educatie,Romania,998.0,2.0,974538.7765145804
97.0,205466.38417555057,1979.0,1.0,Educatie,Romania,292.0,18.0,543359.8728789978
96.0,411355.34668684425,2019.0,10.0,Financiar,Italia,313.0,10.188308329022245,1025197.1704157386
101.0,293125.50193433947,1981.0,6.0,Educatie,Germania,571.0,12.0,996739.066218634
123.0,85676.12808403629,2005.0,72.0,Agricultura,Spania,727.0,10.0,708697.4963569761
81.0,304632.752140961,2023.0,9.0,Retail,Franta,590.0,2.0,1353916.9333374372
104.0,458608.3454397481,1990.0,71.0,IT,Germania,832.0,9.0,2102738.7627117354
119.0,228340.6814741993,2018.0,25.0,IT,Romania,136.0,2.0,822255.5111056494
110.0,183346.61085491,2016.0,87.0,Educatie,Franta,584.0,14.0,861907.7673501223
103.0,114561.25565810905,1996.1912908242614,81.0,Educatie,Italia,259.0,11.0,601323.0780553789
120.0,118150.4848709108,2017.0,50.11865284974093,IT,Germania,95.0,11.0,1019708.0091144562
45.0,244747.1679538185,2018.0,88.0,Retail,Spania,516.0,17.0,711973.1308495203
113.0,318055.9208726883,1972.0,93.0,Retail,Germania,589.0,4.0,1427206.973533058
86.0,86276.93232632079,1979.0,86.0,Agricultura,Germania,75.0,13.0,445355.08210273966
63.0,472805.86506132456,1974.0,69.0,Financiar,Franta,315.0,7.0,1083125.9559768194
110.0,389810.1278503382,2015.0,17.0,Agricultura,Italia,224.0,16.0,636388.8613681623
127.0,313980.7632276482,1996.1912908242614,27.0,IT,Germania,565.0,1.0,1532682.6869048832
100.40596094552929,422797.40192254586,1990.0,22.0,IT,Germania,360.0,13.0,1533837.272018673
119.0,86084.04056545098,2014.0,50.11865284974093,IT,Italia,533.8480947476828,1.0,1075575.636508906
132.0,264577.494979906,1995.0,50.0,Financiar,Franta,628.0,11.0,1492757.9832580206
126.0,270572.452888099,2007.0,86.0,Educatie,Franta,184.0,6.0,773102.0156463329
132.0,422893.80775323015,2013.0,95.0,Financiar,Spania,104.0,3.0,964459.0725435596
114.0,402561.3020221705,1995.0,41.0,Agricultura,Italia,592.0,12.0,846029.4249706418
101.0,174681.16237102984,1977.0,51.0,Educatie,Spania,635.0,5.0,753232.1753736598
67.0,473396.07630164194,1996.1912908242614,97.0,Educatie,Romania,580.0,9.0,708928.2343357389
95.0,105955.62864389166,1984.0,28.0,Agricultura,Franta,205.0,12.0,513216.9268948237
83.0,443810.12837951846,1985.0,79.0,Educatie,Germania,898.0,10.0,1222080.3808790965
143.0,270572.452888099,1970.0,23.0,Retail,Franta,717.0,19.0,1723740.027611221
96.0,129719.0854501815,1996.1912908242614,68.0,Agricultura,Romania,196.0,5.0,396687.63418007264
102.0,374929.72889170336,2006.0,26.0,Agricultura,Germania,534.0,5.0,878600.6481793539
111.0,68128.4834500993,1972.0,88.0,Retail,Italia,648.0,10.188308329022245,1084412.5080840716
100.0,270572.452888099,2021.0,56.0,Financiar,Italia,69.0,17.0,735883.4116238435
133.0,282327.48463895335,2016.0,19.0,Financiar,Franta,318.0,10.0,1213696.7245199156
87.0,311290.3516593353,2000.0,23.0,Financiar,Germania,382.0,1.0,1153234.220009995
103.0,471171.76171185175,1982.0,49.0,Educatie,Germania,604.0,16.0,1141038.2098784666
85.0,352512.8092823876,1985.0,96.0,Retail,Spania,956.0,15.0,1272818.454126376
73.0,266575.07804865664,2012.0,77.0,Agricultura,Romania,993.0,17.0,703030.0312194627
87.0,414353.7663196502,1990.0,49.0,Agricultura,Italia,960.0,13.0,956329.8078334322
99.0,477739.769429484,1971.0,34.0,Agricultura,Franta,450.0,1.0,848504.6801033318
91.0,59929.76690703088,2023.0,55.0,Educatie,Germania,999.0,8.0,1023705.7531514292
86.0,492134.5725152174,1996.0,75.0,Educatie,Italia,355.0,5.0,772812.6691582174
71.0,88759.46257865615,2007.0,78.0,Financiar,Franta,77.0,6.0,540596.7458789645
98.0,416474.0506709426,1995.0,33.0,Educatie,Italia,516.0,14.0,868575.987362309
69.0,176150.63864813562,2007.0,72.0,Retail,Franta,309.0,11.0,808792.2896576746
115.0,109480.84598924228,2015.0,66.0,Financiar,Italia,583.0,6.0,1103295.0598716089
101.0,247935.0378712257,1994.0,95.0,Agricultura,Spania,936.0,11.0,824531.4166633394
70.0,339780.4607514261,1980.0,93.0,Retail,Romania,150.0,13.0,461601.2073381418
93.0,221428.33026056376,1977.0,79.0,Financiar,Italia,600.0,10.188308329022245,1169554.0976032396
84.0,74554.43372721453,1977.0,72.0,Retail,Romania,851.0,2.0,917732.6602363288
106.0,319757.5128464225,2002.0,28.0,Retail,Germania,402.0,3.0,1015025.409249424
126.0,456081.4742498037,2022.0,84.0,Educatie,Germania,349.0,4.0,992301.3287773764
62.0,222446.9146762633,1976.0,43.0,Agricultura,Spania,731.0,17.0,641276.642457556
102.0,147349.74993387217,2007.0,27.0,Agricultura,Spania,345.0,6.0,507033.8899709038
96.0,249159.8056697669,1990.0,39.0,Financiar,Romania,402.0,7.0,852253.8736853484
113.0,71763.21997195139,1977.0,83.0,Retail,Germania,533.8480947476828,15.0,1154640.8285823294
104.0,419219.4130161237,2020.0,15.0,Retail,Franta,179.0,11.0,978291.1421525764
84.0,421853.364927584,2023.0,46.0,Financiar,Spania,205.0,3.0,815710.1559232227
100.40596094552929,314600.2085433328,1990.0,49.0,Financiar,Germania,123.0,6.0,980616.1897744328
84.0,208896.30002227527,1989.0,4.0,IT,Germania,391.0,2.0,1238891.1150233888
121.0,409902.5140006025,1977.0,20.0,Educatie,Romania,514.0,14.0,798256.1313002711
100.0,299609.1611547652,2015.0,82.0,Financiar,Germania,139.0,9.0,979714.3366508364
138.0,421669.53884750727,2000.0,83.0,Retail,Germania,628.0,18.0,1649482.412631906
98.0,334156.4566623593,2019.0,29.0,IT,Franta,504.0,19.0,1439252.5452458004
